Date|AQSID|Sitename|Parameter name|Reporting units|Value|Averaging period|Data Source
01/01/20|481390016|Midlothian OFW C52|PM2.5-24hr|UG/M3|7.7|24|Texas Commission on Environmental Quality
01/01/20|481391044|Italy C1044|OZONE-1HR|PPB|37|1|Texas Commission on Environmental Quality
01/01/20|481391044|Italy C1044|OZONE-8HR|PPB|30|8|Texas Commission on Environmental Quality
01/01/20|481410029|Ivanhoe C414|OZONE-1HR|PPB|40|1|Texas Commission on Environmental Quality
01/01/20|481410029|Ivanhoe C414|OZONE-8HR|PPB|37|8|Texas Commission on Environmental Quality
01/01/20|481410037|El Paso UTEP C12|OZONE-1HR|PPB|38|1|Texas Commission on Environmental Quality
01/01/20|481410037|El Paso UTEP C12|OZONE-8HR|PPB|34|8|Texas Commission on Environmental Quality
01/01/20|481410037|El Paso UTEP C12|PM10-24hr|UG/M3|13|24|Texas Commission on Environmental Quality
01/01/20|481410037|El Paso UTEP C12|PM2.5-24hr|UG/M3|6|24|Texas Commission on Environmental Quality
01/01/20|481410044|Chamizal C41|OZONE-1HR|PPB|43|1|Texas Commission on Environmental Quality
01/01/20|481410044|Chamizal C41|OZONE-8HR|PPB|38|8|Texas Commission on Environmental Quality
01/01/20|481410044|Chamizal C41|PM2.5-24hr|UG/M3|8.3|24|Texas Commission on Environmental Quality
01/01/20|481410055|Ascarate Park Southe|OZONE-1HR|PPB|37|1|Texas Commission on Environmental Quality
01/01/20|481410055|Ascarate Park Southe|OZONE-8HR|PPB|33|8|Texas Commission on Environmental Quality
01/01/20|481410055|Ascarate Park Southe|PM2.5-24hr|UG/M3|7.5|24|Texas Commission on Environmental Quality
01/01/20|481410057|Socorro Hueco C49|OZONE-1HR|PPB|40|1|Texas Commission on Environmental Quality
01/01/20|481410057|Socorro Hueco C49|OZONE-8HR|PPB|36|8|Texas Commission on Environmental Quality
01/01/20|481410057|Socorro Hueco C49|PM10-24hr|UG/M3|25|24|Texas Commission on Environmental Quality
01/01/20|481410057|Socorro Hueco C49|PM2.5-24hr|UG/M3|11.8|24|Texas Commission on Environmental Quality
01/01/20|481410058|Skyline Park C72|OZONE-1HR|PPB|42|1|Texas Commission on Environmental Quality
01/01/20|481410058|Skyline Park C72|OZONE-8HR|PPB|41|8|Texas Commission on Environmental Quality
01/01/20|481671034|Galveston Airport C1|OZONE-1HR|PPB|43|1|Texas Commission on Environmental Quality
01/01/20|481671034|Galveston Airport C1|OZONE-8HR|PPB|40|8|Texas Commission on Environmental Quality
01/01/20|481830001|Longview C19/C127|OZONE-1HR|PPB|35|1|Texas Commission on Environmental Quality
01/01/20|481830001|Longview C19/C127|OZONE-8HR|PPB|30|8|Texas Commission on Environmental Quality
01/01/20|482010024|Houston Aldine C8|OZONE-1HR|PPB|28|1|Texas Commission on Environmental Quality
01/01/20|482010024|Houston Aldine C8|OZONE-8HR|PPB|24|8|Texas Commission on Environmental Quality
01/01/20|482010026|Channelview C15|OZONE-1HR|PPB|33|1|Texas Commission on Environmental Quality
01/01/20|482010026|Channelview C15|OZONE-8HR|PPB|27|8|Texas Commission on Environmental Quality
01/01/20|482010029|Northwest Harris Co.|OZONE-1HR|PPB|27|1|Texas Commission on Environmental Quality
01/01/20|482010029|Northwest Harris Co.|OZONE-8HR|PPB|22|8|Texas Commission on Environmental Quality
01/01/20|482010046|Houston North Waysid|OZONE-1HR|PPB|24|1|Texas Commission on Environmental Quality
01/01/20|482010046|Houston North Waysid|OZONE-8HR|PPB|20|8|Texas Commission on Environmental Quality
01/01/20|482010047|Lang C408|OZONE-1HR|PPB|25|1|Texas Commission on Environmental Quality
01/01/20|482010047|Lang C408|OZONE-8HR|PPB|21|8|Texas Commission on Environmental Quality
01/01/20|482010051|Houston Croquet C409|OZONE-1HR|PPB|33|1|Texas Commission on Environmental Quality
01/01/20|482010051|Houston Croquet C409|OZONE-8HR|PPB|25|8|Texas Commission on Environmental Quality
01/01/20|482010055|Houston Bayland Park|OZONE-1HR|PPB|31|1|Texas Commission on Environmental Quality
01/01/20|482010055|Houston Bayland Park|OZONE-8HR|PPB|27|8|Texas Commission on Environmental Quality
01/01/20|482010062|Houston Monroe C406|OZONE-1HR|PPB|32|1|Texas Commission on Environmental Quality
01/01/20|482010062|Houston Monroe C406|OZONE-8HR|PPB|28|8|Texas Commission on Environmental Quality
01/01/20|482010066|Houston Westhollow C|OZONE-1HR|PPB|27|1|Texas Commission on Environmental Quality
01/01/20|482010066|Houston Westhollow C|OZONE-8HR|PPB|24|8|Texas Commission on Environmental Quality
01/01/20|482010416|Houston Park Place C|OZONE-1HR|PPB|31|1|Texas Commission on Environmental Quality
01/01/20|482010416|Houston Park Place C|OZONE-8HR|PPB|27|8|Texas Commission on Environmental Quality
01/01/20|482011015|Lynchburg Ferry C101|OZONE-1HR|PPB|31|1|Texas Commission on Environmental Quality
01/01/20|482011015|Lynchburg Ferry C101|OZONE-8HR|PPB|28|8|Texas Commission on Environmental Quality
01/01/20|482011017|Baytown Garth C1017|OZONE-1HR|PPB|33|1|Texas Commission on Environmental Quality
01/01/20|482011017|Baytown Garth C1017|OZONE-8HR|PPB|30|8|Texas Commission on Environmental Quality
01/01/20|482011034|Houston East C1|OZONE-1HR|PPB|31|1|Texas Commission on Environmental Quality
01/01/20|482011034|Houston East C1|OZONE-8HR|PPB|26|8|Texas Commission on Environmental Quality
01/01/20|482011034|Houston East C1|PM2.5-24hr|UG/M3|56.9|24|Texas Commission on Environmental Quality
01/01/20|482011035|Clinton C403|OZONE-1HR|PPB|32|1|Texas Commission on Environmental Quality
01/01/20|482011035|Clinton C403|OZONE-8HR|PPB|28|8|Texas Commission on Environmental Quality
01/01/20|482011035|Clinton C403|PM2.5-24hr|UG/M3|41.1|24|Texas Commission on Environmental Quality
01/01/20|482011039|Houston Deer Park C3|OZONE-1HR|PPB|36|1|Texas Commission on Environmental Quality
01/01/20|482011039|Houston Deer Park C3|OZONE-8HR|PPB|33|8|Texas Commission on Environmental Quality
01/01/20|482011050|Seabrook Friendship |OZONE-1HR|PPB|33|1|Texas Commission on Environmental Quality
01/01/20|482011050|Seabrook Friendship |OZONE-8HR|PPB|31|8|Texas Commission on Environmental Quality
01/01/20|482011050|Seabrook Friendship |PM2.5-24hr|UG/M3|11.7|24|Texas Commission on Environmental Quality
01/01/20|482030002|Karnack C85|OZONE-1HR|PPB|33|1|Texas Commission on Environmental Quality
01/01/20|482030002|Karnack C85|OZONE-8HR|PPB|30|8|Texas Commission on Environmental Quality
01/01/20|482030002|Karnack C85|PM2.5-24hr|UG/M3|7.2|24|Texas Commission on Environmental Quality
01/01/20|482150043|Mission C43|OZONE-1HR|PPB|32|1|Texas Commission on Environmental Quality
01/01/20|482150043|Mission C43|OZONE-8HR|PPB|21|8|Texas Commission on Environmental Quality
01/01/20|482150043|Mission C43|PM2.5-24hr|UG/M3|4.9|24|Texas Commission on Environmental Quality
01/01/20|482311006|Greenville C1006/198|OZONE-1HR|PPB|34|1|Texas Commission on Environmental Quality
01/01/20|482311006|Greenville C1006/198|OZONE-8HR|PPB|30|8|Texas Commission on Environmental Quality
01/01/20|482450009|Beaumont C2/C112|OZONE-1HR|PPB|36|1|Texas Commission on Environmental Quality
01/01/20|482450009|Beaumont C2/C112|OZONE-8HR|PPB|33|8|Texas Commission on Environmental Quality
01/01/20|482450011|Port Arthur West C28|OZONE-1HR|PPB|37|1|Texas Commission on Environmental Quality
01/01/20|482450011|Port Arthur West C28|OZONE-8HR|PPB|33|8|Texas Commission on Environmental Quality
01/01/20|482450021|Thomas Jefferson Sch|PM2.5-24hr|UG/M3|27.3|24|Texas Commission on Environmental Quality
01/01/20|482450022|Hamshire C64|OZONE-1HR|PPB|38|1|Texas Commission on Environmental Quality
01/01/20|482450022|Hamshire C64|OZONE-8HR|PPB|34|8|Texas Commission on Environmental Quality
01/01/20|482450022|Hamshire C64|PM2.5-24hr|UG/M3|14.5|24|Texas Commission on Environmental Quality
01/01/20|482450101|SETRPC 40 Sabine Pas|OZONE-1HR|PPB|36|1|Texas Commission on Environmental Quality
01/01/20|482450101|SETRPC 40 Sabine Pas|OZONE-8HR|PPB|34|8|Texas Commission on Environmental Quality
01/01/20|482450102|SETRPC 43 Jefferson |OZONE-1HR|PPB|39|1|Texas Commission on Environmental Quality
01/01/20|482450102|SETRPC 43 Jefferson |OZONE-8HR|PPB|34|8|Texas Commission on Environmental Quality
01/01/20|482451035|Nederland C1035|OZONE-1HR|PPB|35|1|Texas Commission on Environmental Quality
01/01/20|482451035|Nederland C1035|OZONE-8HR|PPB|32|8|Texas Commission on Environmental Quality
01/01/20|482510003|Cleburne Airport C77|OZONE-1HR|PPB|41|1|Texas Commission on Environmental Quality
01/01/20|482510003|Cleburne Airport C77|OZONE-8HR|PPB|36|8|Texas Commission on Environmental Quality
01/01/20|482570005|Kaufman C71|OZONE-1HR|PPB|37|1|Texas Commission on Environmental Quality
01/01/20|482570005|Kaufman C71|OZONE-8HR|PPB|31|8|Texas Commission on Environmental Quality
01/01/20|482570005|Kaufman C71|PM2.5-24hr|UG/M3|14.1|24|Texas Commission on Environmental Quality
01/01/20|482730314|Corpus Christi - Nat|PM2.5-24hr|UG/M3|3.5|24|Texas Commission on Environmental Quality
01/01/20|483031028|Lubbock 12th Street|PM2.5-24hr|UG/M3|-0.4|24|Texas Commission on Environmental Quality
01/01/20|483091037|Waco C1037|OZONE-1HR|PPB|35|1|Texas Commission on Environmental Quality
01/01/20|483091037|Waco C1037|OZONE-8HR|PPB|32|8|Texas Commission on Environmental Quality
01/01/20|483091037|Waco C1037|PM2.5-24hr|UG/M3|9.1|24|Texas Commission on Environmental Quality
01/01/20|483230004|Eagle Pass C319|PM2.5-24hr|UG/M3|3|24|Texas Commission on Environmental Quality
01/01/20|483390078|Conroe Relocated C78|OZONE-1HR|PPB|32|1|Texas Commission on Environmental Quality
01/01/20|483390078|Conroe Relocated C78|OZONE-8HR|PPB|30|8|Texas Commission on Environmental Quality
01/01/20|483390078|Conroe Relocated C78|PM2.5-24hr|UG/M3|39.4|24|Texas Commission on Environmental Quality
01/01/20|483491051|Corsicana C1051|OZONE-1HR|PPB|38|1|Texas Commission on Environmental Quality
01/01/20|483491051|Corsicana C1051|OZONE-8HR|PPB|31|8|Texas Commission on Environmental Quality
01/01/20|483491051|Corsicana C1051|PM2.5-24hr|UG/M3|9.5|24|Texas Commission on Environmental Quality
01/01/20|483550025|Corpus Christi West |OZONE-1HR|PPB|40|1|Texas Commission on Environmental Quality
01/01/20|483550025|Corpus Christi West |OZONE-8HR|PPB|27|8|Texas Commission on Environmental Quality
01/01/20|483550026|Corpus Christi Tulos|OZONE-1HR|PPB|29|1|Texas Commission on Environmental Quality
01/01/20|483550026|Corpus Christi Tulos|OZONE-8HR|PPB|21|8|Texas Commission on Environmental Quality
01/01/20|483550032|Corpus Christi Huisa|PM2.5-24hr|UG/M3|4.7|24|Texas Commission on Environmental Quality
01/01/20|483550034|Corpus Christi Dona |PM2.5-24hr|UG/M3|5.2|24|Texas Commission on Environmental Quality
01/01/20|483611001|West Orange C9/C141|OZONE-1HR|PPB|35|1|Texas Commission on Environmental Quality
01/01/20|483611001|West Orange C9/C141|OZONE-8HR|PPB|31|8|Texas Commission on Environmental Quality
01/01/20|483611100|SETRPC Mauriceville |OZONE-1HR|PPB|36|1|Texas Commission on Environmental Quality
01/01/20|483611100|SETRPC Mauriceville |PM2.5-24hr|UG/M3|26.1|24|Texas Commission on Environmental Quality
01/01/20|483670081|Parker County C76|OZONE-1HR|PPB|40|1|Texas Commission on Environmental Quality
01/01/20|483670081|Parker County C76|OZONE-8HR|PPB|38|8|Texas Commission on Environmental Quality
01/01/20|483750320|Amarillo Texas A&M C|PM2.5-24hr|UG/M3|2.8|24|Texas Commission on Environmental Quality
01/01/20|483819991|Palo Duro|OZONE-1HR|PPB|43|1|EPA Office of Atmospheric Programs
01/01/20|483819991|Palo Duro|OZONE-8HR|PPB|38|8|EPA Office of Atmospheric Programs
01/01/20|483970001|Rockwall Heath C69|OZONE-1HR|PPB|37|1|Texas Commission on Environmental Quality
01/01/20|483970001|Rockwall Heath C69|OZONE-8HR|PPB|32|8|Texas Commission on Environmental Quality
01/01/20|484230007|Tyler Airport Reloca|OZONE-1HR|PPB|35|1|Texas Commission on Environmental Quality
01/01/20|484230007|Tyler Airport Reloca|OZONE-8HR|PPB|32|8|Texas Commission on Environmental Quality
01/01/20|484390075|Eagle Mountain Lake |OZONE-1HR|PPB|39|1|Texas Commission on Environmental Quality
01/01/20|484390075|Eagle Mountain Lake |OZONE-8HR|PPB|37|8|Texas Commission on Environmental Quality
01/01/20|484391002|Ft. Worth Northwest |OZONE-1HR|PPB|36|1|Texas Commission on Environmental Quality
01/01/20|484391002|Ft. Worth Northwest |OZONE-8HR|PPB|33|8|Texas Commission on Environmental Quality
01/01/20|484391002|Ft. Worth Northwest |PM2.5-24hr|UG/M3|15.6|24|Texas Commission on Environmental Quality
01/01/20|484391053|Fort Worth CA Parkwa|PM2.5-24hr|UG/M3|15.1|24|Texas Commission on Environmental Quality
01/01/20|484392003|Keller C17|OZONE-1HR|PPB|35|1|Texas Commission on Environmental Quality
01/01/20|484392003|Keller C17|OZONE-8HR|PPB|32|8|Texas Commission on Environmental Quality
01/01/20|484393009|Grapevine Fairway C7|OZONE-1HR|PPB|38|1|Texas Commission on Environmental Quality
01/01/20|484393009|Grapevine Fairway C7|OZONE-8HR|PPB|33|8|Texas Commission on Environmental Quality
01/01/20|484530014|Austin Northwest C3|OZONE-1HR|PPB|34|1|Texas Commission on Environmental Quality
01/01/20|484530014|Austin Northwest C3|OZONE-8HR|PPB|32|8|Texas Commission on Environmental Quality
01/01/20|484530014|Austin Northwest C3|PM2.5-24hr|UG/M3|9.6|24|Texas Commission on Environmental Quality
01/01/20|484530020|Audubon C38|OZONE-1HR|PPB|34|1|Texas Commission on Environmental Quality
01/01/20|484530020|Audubon C38|OZONE-8HR|PPB|31|8|Texas Commission on Environmental Quality
01/01/20|484530021|Austin Webberville R|PM2.5-24hr|UG/M3|16.1|24|Texas Commission on Environmental Quality
01/01/20|484531068|Austin North Interst|PM2.5-24hr|UG/M3|14.9|24|Texas Commission on Environmental Quality
01/01/20|484690003|Victoria C87|OZONE-1HR|PPB|35|1|Texas Commission on Environmental Quality
01/01/20|484690003|Victoria C87|OZONE-8HR|PPB|30|8|Texas Commission on Environmental Quality
01/01/20|484790016|Laredo C44|OZONE-1HR|PPB|12|1|Texas Commission on Environmental Quality
01/01/20|484790313|Laredo C313|PM2.5-24hr|UG/M3|12.8|24|Texas Commission on Environmental Quality
01/01/20|484800090073|Santiago Acahualtepe|CO-8hr|PPM|0.41|1|Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico
01/01/20|484800090073|Santiago Acahualtepe|OZONE-1HR|PPB|33|1|Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico
01/01/20|484800150584|FES Aragon|OZONE-1HR|PPB|38|1|Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico
01/01/20|490050007|Smithfield|OZONE-1HR|PPB|42|1|Utah Department of Environmental Quality
01/01/20|490050007|Smithfield|OZONE-8HR|PPB|40|8|Utah Department of Environmental Quality
01/01/20|490050007|Smithfield|PM10-24hr|UG/M3|10|24|Utah Department of Environmental Quality
01/01/20|490050007|Smithfield|PM2.5-24hr|UG/M3|10.2|24|Utah Department of Environmental Quality
01/01/20|490071003|P2|OZONE-1HR|PPB|46|1|Utah Department of Environmental Quality
01/01/20|490071003|P2|OZONE-8HR|PPB|44|8|Utah Department of Environmental Quality
01/01/20|490110004|BV|OZONE-1HR|PPB|32|1|Utah Department of Environmental Quality
01/01/20|490110004|BV|OZONE-8HR|PPB|28|8|Utah Department of Environmental Quality
01/01/20|490110004|BV|PM2.5-24hr|UG/M3|8.9|24|Utah Department of Environmental Quality
01/01/20|490130002|Roosvelt|OZONE-1HR|PPB|51|1|Utah Department of Environmental Quality
01/01/20|490130002|Roosvelt|OZONE-8HR|PPB|49|8|Utah Department of Environmental Quality
01/01/20|490130002|Roosvelt|PM2.5-24hr|UG/M3|14.5|24|Utah Department of Environmental Quality
01/01/20|490137011|Myton|OZONE-1HR|PPB|51|1|Ute Tribe
01/01/20|490137011|Myton|OZONE-8HR|PPB|48|8|Ute Tribe
01/01/20|490210005|Enoch|OZONE-1HR|PPB|38|1|Utah Department of Environmental Quality
01/01/20|490210005|Enoch|OZONE-8HR|PPB|33|8|Utah Department of Environmental Quality
01/01/20|490210005|Enoch|PM2.5-24hr|UG/M3|4.4|24|Utah Department of Environmental Quality
01/01/20|490353006|Hawthorne|CO-8hr|PPM|0.17|1|Utah Department of Environmental Quality
01/01/20|490353006|Hawthorne|OZONE-1HR|PPB|38|1|Utah Department of Environmental Quality
01/01/20|490353006|Hawthorne|OZONE-8HR|PPB|30|8|Utah Department of Environmental Quality
01/01/20|490353006|Hawthorne|PM2.5-24hr|UG/M3|8.9|24|Utah Department of Environmental Quality
01/01/20|490353006|Hawthorne|SO2-24HR|PPB|0|24|Utah Department of Environmental Quality
01/01/20|490353010|Rose Park|CO-8hr|PPM|0.05|1|Utah Department of Environmental Quality
01/01/20|490353010|Rose Park|OZONE-1HR|PPB|33|1|Utah Department of Environmental Quality
01/01/20|490353010|Rose Park|OZONE-8HR|PPB|28|8|Utah Department of Environmental Quality
01/01/20|490353010|Rose Park|PM2.5-24hr|UG/M3|7.4|24|Utah Department of Environmental Quality
01/01/20|490353010|Rose Park|SO2-24HR|PPB|0|24|Utah Department of Environmental Quality
01/01/20|490353013|Herriman #3|OZONE-1HR|PPB|49|1|Utah Department of Environmental Quality
01/01/20|490353013|Herriman #3|OZONE-8HR|PPB|43|8|Utah Department of Environmental Quality
01/01/20|490353013|Herriman #3|PM2.5-24hr|UG/M3|3.4|24|Utah Department of Environmental Quality
01/01/20|490370101|Canyonlands NP|OZONE-1HR|PPB|40|1|National Park Service
01/01/20|490370101|Canyonlands NP|OZONE-8HR|PPB|36|8|National Park Service
01/01/20|490450004|Erda|OZONE-1HR|PPB|45|1|Utah Department of Environmental Quality
01/01/20|490450004|Erda|OZONE-8HR|PPB|42|8|Utah Department of Environmental Quality
01/01/20|490450004|Erda|PM2.5-24hr|UG/M3|2.7|24|Utah Department of Environmental Quality
01/01/20|490471002|Dinosaur National Mo|OZONE-1HR|PPB|46|1|National Park Service
01/01/20|490471002|Dinosaur National Mo|OZONE-8HR|PPB|44|8|National Park Service
01/01/20|490471004|Vernal #4|OZONE-1HR|PPB|44|1|Utah Department of Environmental Quality
01/01/20|490471004|Vernal #4|OZONE-8HR|PPB|40|8|Utah Department of Environmental Quality
01/01/20|490471004|Vernal #4|PM2.5-24hr|UG/M3|19.5|24|Utah Department of Environmental Quality
01/01/20|490472002|Redwash|OZONE-1HR|PPB|46|1|Ute Tribe
01/01/20|490472002|Redwash|OZONE-8HR|PPB|44|8|Ute Tribe
01/01/20|490472003|Ouray|OZONE-1HR|PPB|52|1|Ute Tribe
01/01/20|490472003|Ouray|OZONE-8HR|PPB|50|8|Ute Tribe
01/01/20|490477022|Whiterocks|OZONE-1HR|PPB|47|1|Ute Tribe
01/01/20|490477022|Whiterocks|OZONE-8HR|PPB|45|8|Ute Tribe
01/01/20|490494001|Lindon|CO-8hr|PPM|0.84|1|Utah Department of Environmental Quality
01/01/20|490494001|Lindon|OZONE-1HR|PPB|44|1|Utah Department of Environmental Quality
01/01/20|490494001|Lindon|OZONE-8HR|PPB|37|8|Utah Department of Environmental Quality
01/01/20|490494001|Lindon|PM2.5-24hr|UG/M3|6.2|24|Utah Department of Environmental Quality
01/01/20|490495010|Spanish Fork|OZONE-1HR|PPB|40|1|Utah Department of Environmental Quality
01/01/20|490495010|Spanish Fork|OZONE-8HR|PPB|36|8|Utah Department of Environmental Quality
01/01/20|490495010|Spanish Fork|PM2.5-24hr|UG/M3|5.7|24|Utah Department of Environmental Quality
01/01/20|490530007|Hurricane|OZONE-1HR|PPB|32|1|Utah Department of Environmental Quality
01/01/20|490530007|Hurricane|OZONE-8HR|PPB|27|8|Utah Department of Environmental Quality
01/01/20|490530007|Hurricane|PM2.5-24hr|UG/M3|4.7|24|Utah Department of Environmental Quality
01/01/20|490530130|Zion NP|OZONE-1HR|PPB|34|1|National Park Service
01/01/20|490530130|Zion NP|OZONE-8HR|PPB|31|8|National Park Service
01/01/20|490571003|Harrisville|OZONE-1HR|PPB|41|1|Utah Department of Environmental Quality
01/01/20|490571003|Harrisville|OZONE-8HR|PPB|37|8|Utah Department of Environmental Quality
01/01/20|500030004|Bennington|OZONE-1HR|PPB|37|1|Vermont Air Quality & Climate Division
01/01/20|500030004|Bennington|OZONE-8HR|PPB|34|8|Vermont Air Quality & Climate Division
01/01/20|500030004|Bennington|PM2.5-24hr|UG/M3|3.2|24|Vermont Air Quality & Climate Division
01/01/20|500070007|Underhill|CO-8hr|PPM|0.14|1|Vermont Air Quality & Climate Division
01/01/20|500070007|Underhill|OZONE-1HR|PPB|33|1|Vermont Air Quality & Climate Division
01/01/20|500070007|Underhill|OZONE-8HR|PPB|34|8|Vermont Air Quality & Climate Division
01/01/20|500070007|Underhill|PM2.5-24hr|UG/M3|1.9|24|Vermont Air Quality & Climate Division
01/01/20|500070007|Underhill|SO2-24HR|PPB|0|24|Vermont Air Quality & Climate Division
01/01/20|500070014|Burlington|CO-8hr|PPM|0.29|1|Vermont Air Quality & Climate Division
01/01/20|500070014|Burlington|PM2.5-24hr|UG/M3|2.7|24|Vermont Air Quality & Climate Division
01/01/20|500210002|RUTLAND|CO-8hr|PPM|0.1|1|Vermont Air Quality & Climate Division
01/01/20|500210002|RUTLAND|OZONE-1HR|PPB|36|1|Vermont Air Quality & Climate Division
01/01/20|500210002|RUTLAND|OZONE-8HR|PPB|37|8|Vermont Air Quality & Climate Division
01/01/20|500210002|RUTLAND|PM2.5-24hr|UG/M3|2.4|24|Vermont Air Quality & Climate Division
01/01/20|500210002|RUTLAND|SO2-24HR|PPB|1|24|Vermont Air Quality & Climate Division
01/01/20|510030001|Albemarle HS|PM2.5-24hr|UG/M3|3.6|24|Virginia Dept. of Environmental Quality
01/01/20|510130020|AURORA HILLS|CO-8hr|PPM|0.81|1|Virginia Dept. of Environmental Quality
01/01/20|510360002|SHIRLEY PLANTATION|SO2-24HR|PPB|0|24|Virginia Dept. of Environmental Quality
01/01/20|510590030|FRANCONIA|PM2.5-24hr|UG/M3|5.2|24|Virginia Dept. of Environmental Quality
01/01/20|510590030|FRANCONIA|SO2-24HR|PPB|0|24|Virginia Dept. of Environmental Quality
01/01/20|510690010|BUTLER MANUF. CO NEA|PM2.5-24hr|UG/M3|6.1|24|Virginia Dept. of Environmental Quality
